r_number,biota,type,lon,lat,time
3780,Microbes,Archaeocyaths,3.43188,-10.3323,515.0
3760,Microbes,Archaeocyaths,-17.8885,-6.15325,515.0
3778,Microbes,Archaeocyaths,5.37786,-9.45347,515.0
3774,Microbes,Archaeocyaths,5.53472,-9.27457,515.0
3768,,,40.5228,7.33136,515.0
2234,Microbes,Archaeocyaths,-6.15721,-10.0792,515.0
3759,Microbes,Archaeocyaths,-7.23757,-19.7423,515.0
3757,Microbes,Archaeocyaths,-7.54299,-19.2088,515.0
3756,Microbes,Archaeocyaths,-0.496564,-21.2811,515.0
2723,Microbes,Archaeocyaths,107.545,-38.3043,515.0
2873,,,-11.0675,-11.9059,515.0
2874,,,-11.0675,-11.9059,515.0
2875,Archaeocyaths,Microbes,-16.8805,-7.88057,515.0
2876,Microbes,Microbes,-16.8805,-7.88057,515.0
3181,Microbes,Archaeocyaths,-98.5359,-0.278366,515.0
3416,Microbes,Archaeocyaths,4.66906,-6.33806,515.0
3779,Microbes,Archaeocyaths,4.24748,-8.25907,515.0
2230,Microbes,Archaeocyaths,-7.46767,-10.2984,515.0
1745,Microbes,Archaeocyaths,-14.7519,-9.92768,515.0
1779,Microbes,Archaeocyaths,-8.1999,-17.0588,515.0
2169,Archaeocyaths,Microbes,114.266,-63.6522,515.0
1777,Microbes,Archaeocyaths,-8.12614,-22.3623,515.0
1776,Microbes,Archaeocyaths,-7.78534,-22.0474,515.0
2012,Microbes,Archaeocyaths,6.06114,-11.4002,515.0
1757,Microbes,Archaeocyaths,110.457,-56.0142,515.0
1839,Microbes,Archaeocyaths,117.821,-49.2584,515.0
1766,Archaeocyaths,Microbes,-161.122,17.1724,515.0
1765,Archaeocyaths,Microbes,-160.323,16.7791,515.0
3794,Microbes,Archaeocyaths,49.721,-21.5941,520.0
3022,Microbes,Archaeocyaths,158.13,24.2711,520.0
4127,Archaeocyaths,Archaeocyaths,-74.1598,-40.6385,520.0
1373,Microbes,Microbes,-51.547,-17.0078,520.0
1789,Microbes,Archaeocyaths,-102.188,-1.64378,520.0
1771,Microbes,Microbes,-95.0528,-27.2316,520.0
1781,Microbes,Archaeocyaths,-10.9686,-11.1933,520.0
1762,Microbes,Archaeocyaths,113.988,-63.9527,520.0
1374,Archaeocyaths,Microbes,-70.9292,-36.5218,520.0
1780,Microbes,Archaeocyaths,-9.27332,-17.8896,520.0
3250,Microbes,Archaeocyaths,7.65428,-9.67703,520.0
2275,Microbes,Archaeocyaths,-92.7579,1.19637,520.0
4012,Microbes,Archaeocyaths,164.178,26.5929,520.0
3462,Microbes,Archaeocyaths,-96.9005,2.30769,520.0
4162,Microbes,Archaeocyaths,164.478,27.2729,520.0
2310,Archaeocyaths,Microbes,6.22971,-1.48502,520.0
3737,Archaeocyaths,Microbes,-162.043,16.9559,525.0
234,Microbes,Microbes,-5.34925,-11.4973,525.0
233,Microbes,Microbes,-8.05076,-14.6444,525.0
924,Archaeocyaths,Archaeocyaths,159.679,29.1158,525.0
3753,Archaeocyaths,Microbes,-13.8474,-12.9475,525.0
3754,Archaeocyaths,Microbes,-14.3818,-13.143,525.0
3755,Archaeocyaths,Microbes,-14.1955,-13.0662,525.0
232,Microbes,Archaeocyaths,-5.39648,-12.8638,525.0
95,Archaeocyaths,Microbes,-16.2827,-10.7096,525.0
1778,Microbes,Archaeocyaths,-6.29012,-21.6574,525.0
3758,Microbes,Archaeocyaths,-6.4067,-22.696,525.0
1769,Microbes,Archaeocyaths,-162.0,17.2865,525.0
4335,Archaeocyaths,Microbes,-101.293,-7.63991,525.0
1767,Microbes,Archaeocyaths,-163.996,17.1337,525.0
1768,Microbes,Archaeocyaths,-162.143,17.0935,525.0
1750,Microbes,Archaeocyaths,114.51,-49.7969,525.0
1746,Microbes,Archaeocyaths,114.527,-49.8842,525.0
936,Microbes,Archaeocyaths,160.754,24.8849,525.0
1764,Archaeocyaths,Microbes,-74.3883,5.00669,525.0
3401,Microbes,Archaeocyaths,6.47143,-13.533,525.0
3375,Archaeocyaths,Microbes,-17.2341,-9.48392,525.0
2170,Archaeocyaths,Microbes,113.881,-65.1755,525.0
928,Archaeocyaths,Microbes,161.405,24.6504,525.0
927,Microbes,Archaeocyaths,163.102,25.271,525.0
926,Microbes,Archaeocyaths,162.234,24.802,525.0
925,Archaeocyaths,Archaeocyaths,159.037,29.6874,525.0
1747,Microbes,Archaeocyaths,114.574,-49.7373,525.0
1749,Microbes,Archaeocyaths,127.137,-51.8127,525.0
2799,Microbes,Microbes,0.283547,-23.7028,525.0
929,Archaeocyaths,Microbes,161.813,25.0358,525.0
2228,Microbes,Archaeocyaths,-3.37659,-11.5242,525.0
3762,Microbes,Archaeocyaths,-67.2492,4.14683,525.0
1834,Microbes,Archaeocyaths,-13.8169,-23.7688,525.0
4253,Microbes,Siliceous sponges,-177.922,27.6784,525.0
3761,Archaeocyaths,Microbes,-15.3457,-23.2735,525.0
3791,,,7.68629,-5.14049,525.0
3792,Microbes,Archaeocyaths,7.75161,-4.28018,525.0
1840,Archaeocyaths,Microbes,117.067,-61.8653,525.0
2465,"Serpulids, worms, vermetids","Serpulids, worms, vermetids",-94.2929,1.77821,525.0
4028,Microbes,Archaeocyaths,115.583,-66.6085,525.0
2430,Archaeocyaths,Microbes,-96.8642,3.01102,525.0
3786,Archaeocyaths,Microbes,9.03719,-6.65109,525.0
1376,Microbes,Archaeocyaths,-66.1911,5.198,525.0
2372,Archaeocyaths,Microbes,-147.901,-13.4468,525.0
4027,Microbes,Archaeocyaths,114.165,-66.4123,525.0
2311,Microbes,Microbes,-6.86496,-24.245,525.0
2309,Microbes,Microbes,5.57115,-3.28235,525.0
2235,Microbes,Archaeocyaths,-3.80622,-11.05,525.0
2233,Microbes,Archaeocyaths,-3.49193,-13.0605,525.0
2232,Microbes,Archaeocyaths,-3.79814,-12.2696,525.0
2231,Microbes,Archaeocyaths,-3.98228,-12.5635,525.0
